# Time Dx Dy Dz magD
0.737 -6.84266e-06 2.51709e-05 -1.86984e-06 2.61513e-05
0.738 -6.8132e-06 2.51592e-05 -1.86654e-06 2.61322e-05
0.739 -6.78313e-06 2.51476e-05 -1.86321e-06 2.6113e-05
0.74 -6.75758e-06 2.51378e-05 -1.8607e-06 2.60966e-05
0.741 -6.72358e-06 2.51236e-05 -1.85656e-06 2.60739e-05
0.742 -6.6983e-06 2.5114e-05 -1.85381e-06 2.6058e-05
0.743 -6.66854e-06 2.51018e-05 -1.85057e-06 2.60384e-05
0.744 -6.63922e-06 2.50902e-05 -1.84735e-06 2.60194e-05
0.745 -6.61292e-06 2.50788e-05 -1.84418e-06 2.60015e-05
0.746 -6.58301e-06 2.50674e-05 -1.84084e-06 2.59827e-05
0.747 -6.5534e-06 2.50555e-05 -1.83774e-06 2.59635e-05
0.748 -6.52444e-06 2.50435e-05 -1.83444e-06 2.59444e-05
0.749 -6.49932e-06 2.50343e-05 -1.83191e-06 2.5929e-05
0.75 -6.47018e-06 2.50226e-05 -1.82873e-06 2.59102e-05
0.751 -6.44128e-06 2.50107e-05 -1.82536e-06 2.58913e-05
0.752 -6.41556e-06 2.49996e-05 -1.82222e-06 2.58739e-05
0.753 -6.39083e-06 2.49899e-05 -1.81965e-06 2.58583e-05
0.754 -6.36221e-06 2.49785e-05 -1.81642e-06 2.584e-05
0.755 -6.33647e-06 2.49674e-05 -1.81318e-06 2.58226e-05
0.756 -6.31158e-06 2.49578e-05 -1.81061e-06 2.58071e-05
0.757 -6.2821e-06 2.49464e-05 -1.8075e-06 2.57886e-05
0.758 -6.25618e-06 2.49351e-05 -1.80435e-06 2.57712e-05
0.759 -6.22742e-06 2.49235e-05 -1.80132e-06 2.57528e-05
0.76 -6.20332e-06 2.49142e-05 -1.79893e-06 2.57378e-05
0.761 -6.17762e-06 2.4903e-05 -1.79573e-06 2.57206e-05
0.762 -6.14913e-06 2.48916e-05 -1.79273e-06 2.57025e-05
0.763 -6.12789e-06 2.48829e-05 -1.79034e-06 2.56888e-05
0.764 -6.10335e-06 2.48735e-05 -1.78794e-06 2.56737e-05
0.765 -6.07489e-06 2.48618e-05 -1.78477e-06 2.56554e-05
0.766 -6.04991e-06 2.48509e-05 -1.78166e-06 2.56387e-05
0.767 -6.02578e-06 2.48418e-05 -1.77931e-06 2.56241e-05
0.768 -6.00455e-06 2.48331e-05 -1.77693e-06 2.56105e-05
0.769 -5.97887e-06 2.48221e-05 -1.77386e-06 2.55935e-05
0.77 -5.95433e-06 2.48121e-05 -1.77142e-06 2.55779e-05
0.771 -5.92964e-06 2.48013e-05 -1.76832e-06 2.55616e-05
0.772 -5.9083e-06 2.47926e-05 -1.76589e-06 2.5548e-05
0.773 -5.88412e-06 2.47832e-05 -1.76341e-06 2.55331e-05
0.774 -5.85911e-06 2.4772e-05 -1.76042e-06 2.55163e-05
0.775 -5.83805e-06 2.47632e-05 -1.75812e-06 2.55027e-05
0.776 -5.81379e-06 2.47539e-05 -1.75583e-06 2.5488e-05
0.777 -5.78884e-06 2.47433e-05 -1.75278e-06 2.54718e-05
0.778 -5.76578e-06 2.47343e-05 -1.7504e-06 2.54576e-05
0.779 -5.74563e-06 2.47258e-05 -1.74826e-06 2.54447e-05
0.78 -5.7277e-06 2.47177e-05 -1.74584e-06 2.54327e-05
0.781 -5.70345e-06 2.47083e-05 -1.74366e-06 2.54179e-05
0.782 -5.67879e-06 2.46975e-05 -1.7406e-06 2.54017e-05
0.783 -5.66195e-06 2.46911e-05 -1.73901e-06 2.53916e-05
0.784 -5.63724e-06 2.468e-05 -1.73608e-06 2.53751e-05
0.785 -5.61668e-06 2.46714e-05 -1.73384e-06 2.5362e-05
0.786 -5.59587e-06 2.46628e-05 -1.73166e-06 2.53489e-05
0.787 -5.5729e-06 2.4654e-05 -1.72925e-06 2.53351e-05
0.788 -5.55536e-06 2.46463e-05 -1.72701e-06 2.53236e-05
0.789 -5.53474e-06 2.46376e-05 -1.72475e-06 2.53104e-05
0.79 -5.51424e-06 2.46291e-05 -1.7225e-06 2.52975e-05
0.791 -5.49382e-06 2.46206e-05 -1.72027e-06 2.52847e-05
0.792 -5.47724e-06 2.46144e-05 -1.71875e-06 2.5275e-05
0.793 -5.45643e-06 2.4606e-05 -1.71653e-06 2.52621e-05
0.794 -5.43632e-06 2.45973e-05 -1.71425e-06 2.52492e-05
0.795 -5.41854e-06 2.45895e-05 -1.71202e-06 2.52376e-05
0.796 -5.39819e-06 2.4581e-05 -1.70974e-06 2.52247e-05
0.797 -5.3782e-06 2.4573e-05 -1.70765e-06 2.52125e-05
0.798 -5.3619e-06 2.45666e-05 -1.70596e-06 2.52027e-05
0.799 -5.34241e-06 2.45583e-05 -1.70377e-06 2.51904e-05
0.8 -5.32553e-06 2.45507e-05 -1.70156e-06 2.51792e-05
0.801 -5.30919e-06 2.45445e-05 -1.70007e-06 2.51696e-05
0.802 -5.29176e-06 2.45366e-05 -1.69785e-06 2.51581e-05
0.803 -5.27543e-06 2.45304e-05 -1.69628e-06 2.51485e-05
0.804 -5.25791e-06 2.45225e-05 -1.69408e-06 2.5137e-05
0.805 -5.2417e-06 2.45163e-05 -1.69274e-06 2.51275e-05
0.806 -5.22423e-06 2.45083e-05 -1.6905e-06 2.51159e-05
0.807 -5.20465e-06 2.45001e-05 -1.68838e-06 2.51037e-05
0.808 -5.19573e-06 2.44966e-05 -1.68754e-06 2.50984e-05
0.809 -5.17523e-06 2.44884e-05 -1.68543e-06 2.50859e-05
0.81 -5.15831e-06 2.44806e-05 -1.68323e-06 2.50747e-05
0.811 -5.14907e-06 2.44772e-05 -1.68252e-06 2.50695e-05
0.812 -5.12879e-06 2.44689e-05 -1.68037e-06 2.5057e-05
0.813 -5.11573e-06 2.44633e-05 -1.67886e-06 2.50488e-05
0.814 -5.0989e-06 2.44559e-05 -1.6768e-06 2.5038e-05
0.815 -5.0856e-06 2.44501e-05 -1.67532e-06 2.50295e-05
0.816 -5.07035e-06 2.44441e-05 -1.67382e-06 2.50205e-05
0.817 -5.0596e-06 2.44388e-05 -1.67237e-06 2.50131e-05
0.818 -5.04377e-06 2.44328e-05 -1.67092e-06 2.50039e-05
0.819 -5.03316e-06 2.44281e-05 -1.66949e-06 2.4997e-05
0.82 -5.01771e-06 2.44218e-05 -1.66789e-06 2.49877e-05
0.821 -5.00732e-06 2.44167e-05 -1.66642e-06 2.49805e-05
0.822 -4.99138e-06 2.44103e-05 -1.66493e-06 2.49709e-05
0.823 -4.98129e-06 2.44054e-05 -1.6636e-06 2.4964e-05
0.824 -4.96565e-06 2.43993e-05 -1.66202e-06 2.49549e-05
0.825 -4.95565e-06 2.43948e-05 -1.66063e-06 2.49484e-05
0.826 -4.94647e-06 2.43911e-05 -1.65987e-06 2.49429e-05
0.827 -4.93323e-06 2.43853e-05 -1.65855e-06 2.49345e-05
0.828 -4.92281e-06 2.43804e-05 -1.65713e-06 2.49276e-05
0.829 -4.91005e-06 2.43749e-05 -1.6557e-06 2.49196e-05
0.83 -4.90043e-06 2.43714e-05 -1.65498e-06 2.49142e-05
0.831 -4.8901e-06 2.43666e-05 -1.65363e-06 2.49074e-05
0.832 -4.88095e-06 2.4363e-05 -1.6529e-06 2.4902e-05
0.833 -4.8708e-06 2.43583e-05 -1.65144e-06 2.48954e-05
0.834 -4.85559e-06 2.43523e-05 -1.65006e-06 2.48864e-05
0.835 -4.84537e-06 2.43478e-05 -1.64865e-06 2.48799e-05
0.836 -4.8368e-06 2.43445e-05 -1.64794e-06 2.4875e-05
0.837 -4.82698e-06 2.43398e-05 -1.6465e-06 2.48684e-05
0.838 -4.81801e-06 2.43368e-05 -1.64591e-06 2.48637e-05
0.839 -4.8082e-06 2.43321e-05 -1.64448e-06 2.48571e-05
0.84 -4.7995e-06 2.43289e-05 -1.64371e-06 2.48522e-05
0.841 -4.79035e-06 2.43244e-05 -1.64242e-06 2.4846e-05
0.842 -4.78209e-06 2.43215e-05 -1.64177e-06 2.48415e-05
0.843 -4.77263e-06 2.43169e-05 -1.64041e-06 2.48351e-05
0.844 -4.76438e-06 2.43139e-05 -1.63969e-06 2.48305e-05
0.845 -4.75564e-06 2.43095e-05 -1.63844e-06 2.48244e-05
0.846 -4.74791e-06 2.43068e-05 -1.6378e-06 2.48203e-05
0.847 -4.73927e-06 2.43025e-05 -1.6366e-06 2.48143e-05
0.848 -4.7314e-06 2.43001e-05 -1.63604e-06 2.48105e-05
0.849 -4.723e-06 2.42964e-05 -1.63484e-06 2.48051e-05
0.85 -4.71613e-06 2.42937e-05 -1.63422e-06 2.48012e-05
0.851 -4.70818e-06 2.42899e-05 -1.63301e-06 2.47959e-05
0.852 -4.70121e-06 2.42874e-05 -1.63239e-06 2.47921e-05
0.853 -4.69401e-06 2.42841e-05 -1.63127e-06 2.47873e-05
0.854 -4.68744e-06 2.42817e-05 -1.63073e-06 2.47837e-05
0.855 -4.68067e-06 2.42786e-05 -1.62967e-06 2.47793e-05
0.856 -4.67452e-06 2.42764e-05 -1.62915e-06 2.4776e-05
0.857 -4.66818e-06 2.42735e-05 -1.62815e-06 2.47719e-05
0.858 -4.66248e-06 2.42718e-05 -1.62774e-06 2.47691e-05
0.859 -4.65659e-06 2.42689e-05 -1.62678e-06 2.47651e-05
0.86 -4.65134e-06 2.42673e-05 -1.6264e-06 2.47625e-05
0.861 -4.64595e-06 2.42647e-05 -1.62549e-06 2.47589e-05
0.862 -4.6413e-06 2.42633e-05 -1.62508e-06 2.47566e-05
0.863 -4.63648e-06 2.4261e-05 -1.62426e-06 2.47534e-05
0.864 -4.7043e-06 2.42598e-05 -1.62385e-06 2.4765e-05
0.865 -4.78689e-06 2.4259e-05 -1.62372e-06 2.478e-05
0.866 -4.93863e-06 2.42572e-05 -1.62573e-06 2.48082e-05
0.867 -5.01105e-06 2.42567e-05 -1.62555e-06 2.48222e-05
0.868 -5.14549e-06 2.4261e-05 -1.62945e-06 2.48541e-05
0.869 -5.20975e-06 2.4266e-05 -1.63203e-06 2.48725e-05
0.87 -5.32921e-06 2.42701e-05 -1.63698e-06 2.49022e-05
0.871 -5.38572e-06 2.42768e-05 -1.63934e-06 2.4921e-05
0.872 -5.50929e-06 2.43094e-05 -1.64531e-06 2.49801e-05
0.873 -5.57773e-06 2.43366e-05 -1.64919e-06 2.5022e-05
0.874 -5.70221e-06 2.43899e-05 -1.67599e-06 2.51036e-05
0.875 -5.70358e-06 2.43906e-05 -1.70295e-06 2.51064e-05
0.876 -5.80237e-06 2.43918e-05 -1.74064e-06 2.51328e-05
0.877 -5.80565e-06 2.43934e-05 -1.77605e-06 2.51376e-05
0.878 -5.80993e-06 2.43955e-05 -1.77605e-06 2.51406e-05
0.879 -5.81698e-06 2.43988e-05 -1.77627e-06 2.51455e-05
0.88 -5.84058e-06 2.44102e-05 -1.77729e-06 2.5162e-05
0.881 -5.8788e-06 2.44287e-05 -1.77935e-06 2.5189e-05
0.882 -5.91299e-06 2.44451e-05 -1.78124e-06 2.5213e-05
0.883 -5.96451e-06 2.44706e-05 -1.78471e-06 2.52502e-05
0.884 -6.02315e-06 2.44991e-05 -1.78902e-06 2.5292e-05
0.885 -6.08865e-06 2.45314e-05 -1.7941e-06 2.53393e-05
0.886 -6.15389e-06 2.45638e-05 -1.79956e-06 2.53867e-05
0.887 -6.21785e-06 2.45954e-05 -1.80474e-06 2.54333e-05
0.888 -6.29641e-06 2.46339e-05 -1.81164e-06 2.54903e-05
0.889 -6.3795e-06 2.46754e-05 -1.81912e-06 2.55516e-05
0.89 -6.46034e-06 2.47156e-05 -1.82672e-06 2.56112e-05
0.891 -6.54341e-06 2.47563e-05 -1.83448e-06 2.5672e-05
0.892 -6.63481e-06 2.48015e-05 -1.84315e-06 2.57397e-05
0.893 -6.7382e-06 2.48526e-05 -1.853e-06 2.58165e-05
0.894 -6.83708e-06 2.49014e-05 -1.86236e-06 2.589e-05
0.895 -6.93957e-06 2.49516e-05 -1.8723e-06 2.59662e-05
0.896 -7.04419e-06 2.50028e-05 -1.88228e-06 2.60442e-05
0.897 -7.16064e-06 2.50596e-05 -1.89358e-06 2.61313e-05
0.898 -7.27832e-06 2.51172e-05 -1.90528e-06 2.62198e-05
0.899 -7.39185e-06 2.5173e-05 -1.91613e-06 2.63058e-05
0.9 -7.51283e-06 2.52325e-05 -1.92789e-06 2.63977e-05
0.901 -7.64119e-06 2.52948e-05 -1.94061e-06 2.64949e-05
0.902 -7.76867e-06 2.53575e-05 -1.95328e-06 2.65927e-05
0.903 -7.89606e-06 2.54192e-05 -1.96563e-06 2.66899e-05
0.904 -8.03106e-06 2.54853e-05 -1.97896e-06 2.67939e-05
0.905 -8.17779e-06 2.55572e-05 -1.99385e-06 2.69076e-05
0.906 -8.31493e-06 2.5624e-05 -2.00771e-06 2.70141e-05
0.907 -8.4552e-06 2.56927e-05 -2.02217e-06 2.71237e-05
0.908 -8.59912e-06 2.57628e-05 -2.03653e-06 2.72362e-05
0.909 -8.73454e-06 2.58289e-05 -2.05035e-06 2.73428e-05
0.91 -8.87376e-06 2.5896e-05 -2.06352e-06 2.74518e-05
0.911 -9.02042e-06 2.59681e-05 -2.07821e-06 2.75686e-05
0.912 -9.17325e-06 2.60421e-05 -2.09356e-06 2.76897e-05
0.913 -9.3243e-06 2.61161e-05 -2.10889e-06 2.78108e-05
0.914 -9.46887e-06 2.61855e-05 -2.12315e-06 2.79258e-05
0.915 -9.60714e-06 2.62537e-05 -2.13742e-06 2.80379e-05
0.916 -9.77252e-06 2.63352e-05 -2.15388e-06 2.81724e-05
0.917 -9.92563e-06 2.64088e-05 -2.16913e-06 2.82957e-05
0.918 -1.00692e-05 2.64785e-05 -2.18332e-06 2.84125e-05
0.919 -1.02235e-05 2.65549e-05 -2.19861e-06 2.85397e-05
0.92 -1.03709e-05 2.66272e-05 -2.21367e-06 2.86612e-05
0.921 -1.05203e-05 2.67007e-05 -2.22824e-06 2.87849e-05
0.922 -1.06682e-05 2.67719e-05 -2.24255e-06 2.89063e-05
0.923 -1.08161e-05 2.68432e-05 -2.25671e-06 2.90282e-05
0.924 -1.09563e-05 2.69129e-05 -2.27117e-06 2.91463e-05
0.925 -1.11075e-05 2.69861e-05 -2.28576e-06 2.9272e-05
0.926 -1.12486e-05 2.70555e-05 -2.29987e-06 2.93909e-05
0.927 -1.13888e-05 2.71245e-05 -2.31322e-06 2.95093e-05
0.928 -1.15169e-05 2.71872e-05 -2.32602e-06 2.96175e-05
0.929 -1.16529e-05 2.72551e-05 -2.33995e-06 2.9734e-05
0.93 -1.17888e-05 2.73205e-05 -2.35261e-06 2.98483e-05
0.931 -1.19222e-05 2.73879e-05 -2.3662e-06 2.99638e-05
0.932 -1.20462e-05 2.74492e-05 -2.37806e-06 3.00703e-05
0.933 -1.21663e-05 2.75085e-05 -2.38993e-06 3.01736e-05
0.934 -1.22871e-05 2.75683e-05 -2.40157e-06 3.02779e-05
0.935 -1.24138e-05 2.76315e-05 -2.41429e-06 3.0388e-05
0.936 -1.25307e-05 2.76888e-05 -2.42503e-06 3.04888e-05
0.937 -1.26403e-05 2.77444e-05 -2.43543e-06 3.05853e-05
0.938 -1.27535e-05 2.78015e-05 -2.44689e-06 3.06849e-05
0.939 -1.28627e-05 2.78554e-05 -2.45691e-06 3.078e-05
0.94 -1.29566e-05 2.79035e-05 -2.46628e-06 3.08636e-05
0.941 -1.30549e-05 2.79522e-05 -2.47513e-06 3.09497e-05
0.942 -1.31516e-05 2.80031e-05 -2.48461e-06 3.10373e-05
0.943 -1.32402e-05 2.80485e-05 -2.49296e-06 3.11165e-05
0.944 -1.33211e-05 2.80898e-05 -2.50024e-06 3.11888e-05
0.945 -1.33906e-05 2.81263e-05 -2.50732e-06 3.12519e-05
0.946 -1.34568e-05 2.81605e-05 -2.51367e-06 3.13117e-05
0.947 -1.35314e-05 2.81992e-05 -2.52089e-06 3.13791e-05
0.948 -1.35908e-05 2.82289e-05 -2.52629e-06 3.14319e-05
0.949 -1.36446e-05 2.82567e-05 -2.53135e-06 3.14806e-05
0.95 -1.369e-05 2.82803e-05 -2.53571e-06 3.15217e-05
0.951 -1.37409e-05 2.83072e-05 -2.54087e-06 3.15685e-05
0.952 -1.37949e-05 2.83356e-05 -2.54593e-06 3.16178e-05
0.953 -1.38207e-05 2.83491e-05 -2.54841e-06 3.16414e-05
0.954 -1.3847e-05 2.83629e-05 -2.55091e-06 3.16654e-05
0.955 -1.38737e-05 2.83773e-05 -2.5534e-06 3.16902e-05
0.956 -1.39039e-05 2.83927e-05 -2.55575e-06 3.17174e-05
0.957 -1.39265e-05 2.84052e-05 -2.55829e-06 3.17387e-05
0.958 -1.39513e-05 2.84185e-05 -2.56059e-06 3.17617e-05
0.959 -1.397e-05 2.84286e-05 -2.56214e-06 3.17791e-05
0.96 -1.39924e-05 2.84407e-05 -2.56425e-06 3.17999e-05
0.961 -1.40115e-05 2.84517e-05 -2.56661e-06 3.18183e-05
0.962 -1.40559e-05 2.84757e-05 -2.57096e-06 3.18598e-05
0.963 -1.40924e-05 2.84953e-05 -2.57441e-06 3.18937e-05
0.964 -1.41294e-05 2.85159e-05 -2.57855e-06 3.19287e-05
0.965 -1.41638e-05 2.85349e-05 -2.58191e-06 3.19613e-05
0.966 -1.42276e-05 2.8571e-05 -2.58915e-06 3.20223e-05
0.967 -1.42952e-05 2.86074e-05 -2.59612e-06 3.20854e-05
0.968 -1.43666e-05 2.86459e-05 -2.60341e-06 3.21522e-05
0.969 -1.44474e-05 2.86899e-05 -2.61209e-06 3.22283e-05
0.97 -1.45358e-05 2.87365e-05 -2.6209e-06 3.23101e-05
0.971 -1.46417e-05 2.87941e-05 -2.63237e-06 3.241e-05
0.972 -1.47639e-05 2.88577e-05 -2.64493e-06 3.25228e-05
0.973 -1.48892e-05 2.8923e-05 -2.65793e-06 3.26388e-05
0.974 -1.50181e-05 2.89903e-05 -2.67141e-06 3.27585e-05
0.975 -1.51716e-05 2.90685e-05 -2.68657e-06 3.28994e-05
0.976 -1.53236e-05 2.91484e-05 -2.70277e-06 3.30416e-05
0.977 -1.54943e-05 2.92336e-05 -2.71931e-06 3.31975e-05
0.978 -1.56648e-05 2.93204e-05 -2.7363e-06 3.33551e-05
0.979 -1.58583e-05 2.9422e-05 -2.75663e-06 3.35371e-05
0.98 -1.60667e-05 2.95266e-05 -2.77798e-06 3.37294e-05
0.981 -1.62617e-05 2.96259e-05 -2.79785e-06 3.39111e-05
0.982 -1.64517e-05 2.97208e-05 -2.8166e-06 3.40869e-05
0.983 -1.66656e-05 2.98307e-05 -2.83773e-06 3.4288e-05
0.984 -1.68916e-05 2.99445e-05 -2.85967e-06 3.44989e-05
0.985 -1.71444e-05 3.00714e-05 -2.88371e-06 3.47353e-05
0.986 -1.73914e-05 3.01948e-05 -2.90767e-06 3.49663e-05
0.987 -1.76353e-05 3.03175e-05 -2.93166e-06 3.51959e-05
0.988 -1.7866e-05 3.04345e-05 -2.95444e-06 3.54144e-05
0.989 -1.81238e-05 3.05656e-05 -2.98033e-06 3.56597e-05
0.99 -1.83801e-05 3.06914e-05 -3.00446e-06 3.59001e-05
0.991 -1.86391e-05 3.08226e-05 -3.03114e-06 3.61475e-05
0.992 -1.88977e-05 3.09494e-05 -3.05539e-06 3.63912e-05
0.993 -1.91672e-05 3.10877e-05 -3.08347e-06 3.66515e-05
0.994 -1.94302e-05 3.12175e-05 -3.10892e-06 3.69017e-05
0.995 -1.96997e-05 3.13563e-05 -3.13713e-06 3.71637e-05
0.996 -1.99597e-05 3.1485e-05 -3.16148e-06 3.74124e-05
0.997 -2.02329e-05 3.16223e-05 -3.18813e-06 3.76763e-05
0.998 -2.05038e-05 3.17595e-05 -3.21464e-06 3.79395e-05
0.999 -2.07712e-05 3.18937e-05 -3.2398e-06 3.81988e-05
1 -2.10382e-05 3.20281e-05 -3.26597e-06 3.84587e-05
1.001 -2.12796e-05 3.21509e-05 -3.28928e-06 3.86952e-05
1.002 -2.15356e-05 3.22813e-05 -3.31564e-06 3.89469e-05
1.003 -2.17836e-05 3.24058e-05 -3.33896e-06 3.91895e-05
1.004 -2.20247e-05 3.25281e-05 -3.36184e-06 3.94267e-05
1.005 -2.22733e-05 3.26555e-05 -3.38656e-06 3.9673e-05
1.006 -2.25117e-05 3.27766e-05 -3.40831e-06 3.99086e-05
1.007 -2.2734e-05 3.28898e-05 -3.42998e-06 4.0129e-05
1.008 -2.29609e-05 3.30055e-05 -3.4516e-06 4.03544e-05
1.009 -2.31819e-05 3.31204e-05 -3.47248e-06 4.05761e-05
1.01 -2.34025e-05 3.32372e-05 -3.49511e-06 4.07996e-05
1.011 -2.36018e-05 3.33385e-05 -3.51528e-06 4.09983e-05
1.012 -2.37975e-05 3.34417e-05 -3.5346e-06 4.11966e-05
1.013 -2.39928e-05 3.35417e-05 -3.55304e-06 4.13923e-05
1.014 -2.4173e-05 3.36356e-05 -3.57024e-06 4.15744e-05
1.015 -2.43346e-05 3.37226e-05 -3.58672e-06 4.17403e-05
1.016 -2.44904e-05 3.38074e-05 -3.60165e-06 4.1901e-05
1.017 -2.46436e-05 3.38901e-05 -3.61602e-06 4.20585e-05
1.018 -2.4779e-05 3.39647e-05 -3.62946e-06 4.21992e-05
1.019 -2.49064e-05 3.40355e-05 -3.64141e-06 4.23321e-05
1.02 -2.50165e-05 3.40951e-05 -3.65069e-06 4.24455e-05
1.021 -2.51261e-05 3.41582e-05 -3.66143e-06 4.25618e-05
1.022 -2.52245e-05 3.42146e-05 -3.66949e-06 4.26659e-05
1.023 -2.52908e-05 3.42545e-05 -3.67604e-06 4.27377e-05
1.024 -2.53445e-05 3.42864e-05 -3.68032e-06 4.27954e-05
1.025 -2.53994e-05 3.43207e-05 -3.6861e-06 4.28559e-05
1.026 -2.54547e-05 3.43533e-05 -3.69049e-06 4.29152e-05
1.027 -2.54691e-05 3.43637e-05 -3.69243e-06 4.29322e-05
1.028 -2.54827e-05 3.43712e-05 -3.69291e-06 4.29463e-05
1.029 -2.54979e-05 3.43815e-05 -3.69508e-06 4.29638e-05
1.03 -2.55124e-05 3.43895e-05 -3.69567e-06 4.29788e-05
1.031 -2.55257e-05 3.43993e-05 -3.69763e-06 4.29947e-05
1.032 -2.53188e-05 3.44033e-05 -3.69818e-06 4.28754e-05
1.033 -2.47389e-05 3.43828e-05 -3.69898e-06 4.25191e-05
1.034 -2.44789e-05 3.43732e-05 -3.6992e-06 4.23606e-05
1.035 -2.40085e-05 3.43583e-05 -3.68994e-06 4.20775e-05
1.036 -2.38154e-05 3.43484e-05 -3.68532e-06 4.19591e-05
1.037 -2.34934e-05 3.43502e-05 -3.68237e-06 4.17784e-05
1.038 -2.33389e-05 3.43489e-05 -3.66413e-06 4.16891e-05
1.039 -2.30698e-05 3.43473e-05 -3.6501e-06 4.15365e-05
1.04 -2.3057e-05 3.43445e-05 -3.63533e-06 4.15257e-05
1.041 -2.3042e-05 3.43404e-05 -3.63506e-06 4.1514e-05
1.042 -2.29928e-05 3.43263e-05 -3.6342e-06 4.1475e-05
1.043 -2.29357e-05 3.43084e-05 -3.63213e-06 4.14283e-05
1.044 -2.28704e-05 3.42872e-05 -3.62771e-06 4.13743e-05
1.045 -2.27883e-05 3.42622e-05 -3.62264e-06 4.13077e-05
1.046 -2.27116e-05 3.42373e-05 -3.61694e-06 4.12443e-05
1.047 -2.26336e-05 3.42102e-05 -3.61012e-06 4.11783e-05
1.048 -2.25429e-05 3.41784e-05 -3.60223e-06 4.11013e-05
1.049 -2.24476e-05 3.41456e-05 -3.59371e-06 4.10211e-05
1.05 -2.23457e-05 3.41053e-05 -3.58286e-06 4.09309e-05
1.051 -2.22412e-05 3.40709e-05 -3.57325e-06 4.08444e-05
1.052 -2.21394e-05 3.4032e-05 -3.56161e-06 4.07555e-05
1.053 -2.20334e-05 3.39957e-05 -3.55161e-06 4.06669e-05
1.054 -2.19068e-05 3.39491e-05 -3.53803e-06 4.05582e-05
1.055 -2.17926e-05 3.39067e-05 -3.52666e-06 4.04601e-05
1.056 -2.16759e-05 3.38612e-05 -3.5123e-06 4.03579e-05
1.057 -2.15505e-05 3.38172e-05 -3.49772e-06 4.02525e-05
1.058 -2.14216e-05 3.37673e-05 -3.4833e-06 4.01404e-05
1.059 -2.12916e-05 3.37194e-05 -3.46867e-06 4.00296e-05
1.06 -2.11525e-05 3.36708e-05 -3.45437e-06 3.99135e-05
1.061 -2.10236e-05 3.36222e-05 -3.44006e-06 3.9803e-05
1.062 -2.08854e-05 3.35676e-05 -3.42399e-06 3.96826e-05
1.063 -2.07424e-05 3.35165e-05 -3.40889e-06 3.95629e-05
1.064 -2.06036e-05 3.34634e-05 -3.39163e-06 3.94438e-05
1.065 -2.04613e-05 3.34136e-05 -3.37671e-06 3.9326e-05
1.066 -2.03195e-05 3.33551e-05 -3.35884e-06 3.92011e-05
1.067 -2.01708e-05 3.33031e-05 -3.34383e-06 3.90786e-05
1.068 -2.00253e-05 3.32447e-05 -3.32566e-06 3.89523e-05
1.069 -1.98713e-05 3.31874e-05 -3.30853e-06 3.88229e-05
1.07 -1.97194e-05 3.3132e-05 -3.2924e-06 3.86965e-05
1.071 -1.95709e-05 3.30717e-05 -3.27514e-06 3.8568e-05
1.072 -1.94234e-05 3.3016e-05 -3.25867e-06 3.8444e-05
1.073 -1.925e-05 3.29542e-05 -3.24062e-06 3.8302e-05
1.074 -1.90989e-05 3.28959e-05 -3.22282e-06 3.81746e-05
1.075 -1.89408e-05 3.2835e-05 -3.20375e-06 3.80415e-05
1.076 -1.87757e-05 3.27749e-05 -3.18512e-06 3.7906e-05
1.077 -1.86163e-05 3.27144e-05 -3.16668e-06 3.77733e-05
1.078 -1.84615e-05 3.26592e-05 -3.15118e-06 3.76481e-05
1.079 -1.83221e-05 3.25996e-05 -3.13415e-06 3.75267e-05
1.08 -1.81668e-05 3.25383e-05 -3.11795e-06 3.73965e-05
1.081 -1.79968e-05 3.2478e-05 -3.10156e-06 3.72602e-05
1.082 -1.78539e-05 3.24162e-05 -3.08474e-06 3.71361e-05
1.083 -1.76949e-05 3.23536e-05 -3.06757e-06 3.70038e-05
1.084 -1.75252e-05 3.22913e-05 -3.04697e-06 3.68666e-05
1.085 -1.73635e-05 3.22334e-05 -3.03012e-06 3.67378e-05
1.086 -1.71971e-05 3.21676e-05 -3.0126e-06 3.66002e-05
1.087 -1.70449e-05 3.21062e-05 -2.99515e-06 3.64734e-05
1.088 -1.68845e-05 3.20437e-05 -2.97754e-06 3.63421e-05
1.089 -1.6725e-05 3.19831e-05 -2.96006e-06 3.62133e-05
1.09 -1.65685e-05 3.19258e-05 -2.94469e-06 3.60894e-05
1.091 -1.64101e-05 3.18649e-05 -2.92936e-06 3.59617e-05
1.092 -1.62633e-05 3.18076e-05 -2.91527e-06 3.58429e-05
1.093 -1.61163e-05 3.1749e-05 -2.89832e-06 3.5723e-05
1.094 -1.59657e-05 3.16925e-05 -2.88326e-06 3.56038e-05
1.095 -1.58088e-05 3.1631e-05 -2.86778e-06 3.54776e-05
1.096 -1.56675e-05 3.15714e-05 -2.85195e-06 3.53604e-05
1.097 -1.55256e-05 3.15202e-05 -2.83747e-06 3.52508e-05
1.098 -1.53877e-05 3.14651e-05 -2.82163e-06 3.51397e-05
1.099 -1.52478e-05 3.14155e-05 -2.80922e-06 3.50331e-05
1.1 -1.51018e-05 3.13565e-05 -2.7944e-06 3.49157e-05
1.101 -1.4972e-05 3.13079e-05 -2.78153e-06 3.4815e-05
1.102 -1.48389e-05 3.12547e-05 -2.76608e-06 3.47088e-05
1.103 -1.47071e-05 3.12074e-05 -2.75335e-06 3.4609e-05
1.104 -1.45831e-05 3.11589e-05 -2.7411e-06 3.45117e-05
